,semantic,correct_relationships,Success_Rate,model,CF,dataset
41,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
42,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
43,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
44,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
45,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
46,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
47,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
48,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
49,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
50,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
51,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
52,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
53,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
54,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
55,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
56,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
57,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
58,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
59,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
60,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
61,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
62,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
63,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
64,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
65,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
66,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
67,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
68,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
69,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
70,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
71,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
72,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
73,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
74,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
75,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
76,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
77,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
78,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
79,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
80,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
81,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
82,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
83,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
84,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
85,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
86,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
87,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
88,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
89,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
90,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
91,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
92,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
93,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
94,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
95,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
96,0.0,0.0,,linear0,growingspheres,sanity-3-non-add
97,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
98,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
99,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
100,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
101,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
102,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
103,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
104,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
105,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
106,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
107,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
108,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
109,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
110,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
111,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
112,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
113,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
114,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
115,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
116,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
117,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
118,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
119,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
120,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
121,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
122,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
123,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
124,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
125,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
126,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
127,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
128,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
129,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
130,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
131,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
132,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
133,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
134,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
135,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
136,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
137,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
138,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
139,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
140,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
141,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
142,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
143,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
144,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
145,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
146,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
147,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
148,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
149,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
150,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
151,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
152,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
153,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
154,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
155,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
156,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
157,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
158,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
159,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
160,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
161,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
162,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
163,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
164,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
165,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
166,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
167,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
168,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
169,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
170,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
171,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
172,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
173,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
174,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
175,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
176,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
177,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
178,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
179,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
180,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
181,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
182,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
183,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
184,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
185,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
186,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
187,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
188,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
189,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
190,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
191,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
192,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
193,0.6666666666666666,0.6666666666666666,,linear0,growingspheres,sanity-3-non-add
